Family	Genus	species	Genus_species	species_lsid	author	year	parentheses	distribution_WSC	Notes	Citation_WSC	Measured	Ecological_classification	Guild	Cave_deep	Cave_entr	SSH	External	Alien	Verticality	Pigment	Eyeless	Eyes_regression	Leg_elongation	Body_length_min_f	Body_length_max_f	Body_length_min_m	Body_length_max_m	Body_length_avg_f	Body_length_avg_m	Sexual_Size_Dimorphism	Body_length_avg	Prosoma_length_f	Prosoma_length_m	Prosoma_length_avg	Prosoma_width_f	Prosoma_width_m	Prosoma_width_avg	Prosoma_shape	Prosoma_height_f	Prosoma_height_m	Prosoma_height_avg	Profile_flattening	Femur_I_length_f	Femur_I_length_m	Femur_I_length_avg	Femur_elongation	Tibia_I_length_f	Tibia_I_length_m	Tibia_I_length_avg	Tibia_elongation 	Fang_length_f	Fang_length_m	Fang_length_avg	Clypeus_height_f	Clypeus_height_m	Clypeus_height_avg	AME	AME_type	ALE	PME	PLE	Eye_reduction_ratio	AME-ALE	PME-PLE	Capture_web	Sensing_web	No_web	Tube_web	Sheet_web	Space_web	Orb_web	Ambush_hunter	Active_hunter	Food_specialist	Dispersal
Linyphiidae	Troglohyphantes	helsdingeni	Troglohyphantes helsdingeni	urn:lsid:nmbe.ch:spidersp:013058	Deeleman-Reinhold	1978	0	Austria, Slovenia	small mammals burrows: MSS	Deeleman-Reinhold_1978b	no	Troglophile	Sheet	0	0	1	0	0	Soil + Wall	Partly	0	0	0	2,5	2,69	2,2	2,4	2,295	2,3	1,002	2,298	1,06	1,15	1,105	0,82	1	0,91	1,214	NA	NA	NA	NA	1,58	1,68	1,63	0,709	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	henroti	Troglohyphantes henroti	urn:lsid:nmbe.ch:spidersp:013059	Dresco	1956	0	France	unspecified if Deep or Entrance, howewer in caves.	Dresco_1956b	no	Troglophile	Sheet	1	1	0	1	0	Soil + Wall	Depigmented	0	1	1	NA	4	NA	NA	4	NA	NA	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2,7	2,85	2,775	0,694	3	2,94	2,97	0,743	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	juris	Troglohyphantes juris	urn:lsid:nmbe.ch:spidersp:013065	Thaler	1982	0	Italy	unspecified if Deep or Entrance, howewer in caves	Thaler_1982b/Pesarini_1989	no	Troglobiont	Sheet	1	1	0	0	0	Soil + Wall	Depigmented	0	1	0	2,5	3	2,5	3	2,75	2,75	1	2,75	1,115	1,115	1,115	0,905	0,905	0,905	1,232	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	karolianus	Troglohyphantes karolianus	urn:lsid:nmbe.ch:spidersp:042155	Topcu et al.	2008	0	Turkey	-	Topçu_Türkeş&Seyyar_2008	yes	Troglobiont	Sheet	1	0	0	0	0	Soil + Wall	Depigmented	0	1	0	NA	2,72	NA	2,11	2,72	2,11	0,776	2,415	1,1	0,96	1,03	0,94	0,9	0,92	1,12	NA	NA	NA	NA	2,37	2,24	2,305	0,954	2,5	2,37	2,435	1,008	NA	NA	NA	0,22	0,24	0,23	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	latzeli	Troglohyphantes latzeli	urn:lsid:nmbe.ch:spidersp:013071	Thaler	1986	0	Austria	-	Thaler_1986b	yes	Troglophile	Sheet	0	0	0	1	0	Soil + Wall	Depigmented	0	0	0	NA	2,4	NA	2,7	2,4	2,7	1,125	2,55	1,05	1,2	1,125	0,94	1,03	0,985	1,142	NA	NA	NA	NA	1,65	1,83	1,74	0,682	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	lessinensis	Troglohyphantes lessinensis	urn:lsid:nmbe.ch:spidersp:013073	Caporiacco	1936	0	Italy	-	Caporiacco_1936d/Caporiacco_1948b/Thaler_1967/Brignoli_1971d/Brignoli_1979o/Gasparo_2000b	yes	Troglophile	Sheet	1	1	0	1	0	Soil + Wall	Variable	0	0	0	2,84	3,516	3	3,45	3,178	3,225	1,015	3,202	1,2	1,45	1,325	1	1,1	1,05	1,262	NA	NA	NA	NA	2,6	2,65	2,625	0,82	2,9	2,1	2,5	0,781	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	1
Linyphiidae	Troglohyphantes	marqueti	Troglohyphantes marqueti	urn:lsid:nmbe.ch:spidersp:013076	Simon	1884	1	Spain, France	unspecified if Deep or Entrance, howewer in caves	Simon_1884a/Fage_1919	no	Troglophile	Sheet	1	1	0	1	0	Soil + Wall	Partly	0	0	0	NA	4	NA	NA	4	NA	NA	4	2,3	2,2	2,25	NA	NA	NA	NA	NA	NA	NA	NA	3,34	NA	3,34	0,835	3,52	NA	3,52	0,88	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	1
Linyphiidae	Troglohyphantes	montanus	Troglohyphantes montanus	urn:lsid:nmbe.ch:spidersp:013080	Absolon & Kratochvi­l	1932	0	Bosnia and Herzegovina	-	Absolon&Kratochvíl_1932/Kratochvíl_1934	yes	Troglophile	Sheet	1	1	0	1	0	Soil + Wall	Depigmented	0	0	1	NA	NA	NA	2,9	NA	2,9	NA	2,9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1,63	NA	NA	NA	1,77	1,77	0,61	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	1
Linyphiidae	Troglohyphantes	noricus	Troglohyphantes noricus	urn:lsid:nmbe.ch:spidersp:013082	Thaler & Polenec	1974	1	Germany, Austria	-	Thaler&Polenec_1974	no	Troglophile	Sheet	0	0	1	1	0	Soil + Wall	Fully	0	0	0	NA	3,5	NA	3,3	3,5	3,3	0,943	3,4	1,57	1,58	1,575	1,11	1,25	1,18	1,335	NA	NA	NA	NA	1,93	2,2	2,065	0,607	2	2,42	2,21	0,65	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	novicordis	Troglohyphantes novicordis	urn:lsid:nmbe.ch:spidersp:013083	Thaler	1978	0	Austria	unspecified if Deep or Entrance, howewer in caves	Thaler_1978c	no	Troglophile	Sheet	1	1	0	1	0	Soil + Wall	Fully	0	0	0	2,6	3,8	NA	2,2	3,2	2,2	0,688	2,7	1,53	1,14	1,335	1,1	0,95	1,025	1,302	NA	NA	NA	NA	2	1,69	1,845	0,683	2,11	1,82	1,965	0,728	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	1
Linyphiidae	Troglohyphantes	nyctalops	Troglohyphantes nyctalops	urn:lsid:nmbe.ch:spidersp:013085	Simon	1911	0	Spain	unspecified if Deep or Entrance, howewer in caves	Simon_1911a/Fage_1919	no	Troglobiont	Sheet	1	1	0	0	0	Soil + Wall	Depigmented	0	1	1	3	5	NA	NA	4	4	1	4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	orghidani	Troglohyphantes orghidani	urn:lsid:nmbe.ch:spidersp:013086	Dumitrescu & Georgescu	1977	0	Romania	-	Dumitrescu&Georgescu_1977	no	Troglobiont	Sheet	1	0	0	0	0	Soil + Wall	Depigmented	0	1	0	NA	2	NA	1,85	2	1,85	0,925	1,925	0,875	0,75	0,813	0,8	0,75	0,775	1,048	NA	NA	NA	NA	1,575	1,7	1,638	0,851	1,875	1,975	1,925	1	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	pavesii	Troglohyphantes pavesii	urn:lsid:nmbe.ch:spidersp:013089	Pesarini	1988	0	Italy	-	Pesarini_1988c	yes	Troglophile	Sheet	0	0	0	1	0	Soil + Wall	Depigmented	0	0	1	NA	NA	NA	NA	NA	NA	NA	1,9	NA	1,26	1,26	NA	1,02	1,02	1,235	NA	NA	NA	NA	NA	1,79	NA	NA	NA	1,9	1,9	1	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	phragmitis	Troglohyphantes phragmitis	urn:lsid:nmbe.ch:spidersp:013091	Simon	1884	1	France	-	Simon_1884a/Fage_1919	no	Troglophile	Sheet	0	0	1	1	0	Soil + Wall	Fully	0	0	1	2,3	5,5	NA	NA	3,9	NA	NA	3,9	2,25	1,75	2	NA	NA	NA	NA	NA	NA	NA	NA	1,87	NA	NA	NA	2,06	NA	2,06	0,528	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	pisidicus	Troglohyphantes pisidicus	urn:lsid:nmbe.ch:spidersp:013092	Brignoli	1971	0	Turkey	unspecified if Deep or Entrance, howewer in caves	Brignoli_1971a	no	Troglobiont	Sheet	1	1	0	0	0	Soil + Wall	Depigmented	0	1	1	NA	2,1	NA	NA	2,1	NA	NA	2,1	0,85	NA	0,85	0,6	NA	0,6	1,417	NA	NA	NA	NA	1,87	NA	NA	NA	2,17	NA	2,17	1,033	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	pumilio	Troglohyphantes pumilio	urn:lsid:nmbe.ch:spidersp:013098	Denis	1959	0	France	unspecified if Deep or Entrance, howewer in caves	Denis_1959a	no	Troglobiont	Sheet	1	1	0	0	0	Soil + Wall	Depigmented	0	1	1	NA	NA	NA	2,3	NA	2,3	NA	2,3	NA	1	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	pyrenaeus	Troglohyphantes pyrenaeus	urn:lsid:nmbe.ch:spidersp:013099	Simon	1907	0	France	unspecified if Deep or Entrance, howewer in caves	Simon_1910a/Fage_1919	no	Troglobiont	Sheet	1	1	0	0	0	Soil + Wall	Depigmented	0	1	1	3,5	6	NA	NA	4,75	4,75	1	4,75	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3,41	3,41	NA	NA	3,67	NA	3,67	0,773	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	regalini	Troglohyphantes regalini	urn:lsid:nmbe.ch:spidersp:013101	Pesarini	1989	0	Italy	unspecified if Deep or Entrance, howewer in caves	Pesarini_1989	yes	Troglobiont	Sheet	1	1	0	0	0	Soil + Wall	Depigmented	0	1	0	NA	NA	NA	NA	NA	NA	NA	1,8	NA	1,05	1,05	NA	0,9	0,9	1,167	NA	NA	NA	NA	NA	1,98	NA	NA	NA	2,14	2,14	1,189	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Troglohyphantes	sciakyi	Troglohyphantes sciakyi	urn:lsid:nmbe.ch:spidersp:013109	Pesarini	1989	0	Italy	-	Pesarini_1989	no	Troglophile	Sheet	0	0	0	1	0	Soil + Wall	Fully	0	0	1	NA	NA	NA	NA	NA	NA	NA	2,1	NA	1,45	1,45	NA	1,1	1,1	1,318	NA	NA	NA	NA	NA	2,95	NA	NA	NA	3,14	3,14	1,495	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	1	1	0	0	0	0	0
